date,ticker,name,peer_group,close_price,daily_return,simulated_esg_score
2024-02-20,TT,Trane Technologies plc,,273.94,0.01466,41.27
2024-02-20,UBS,UBS Group AG,,27.08,0.0047,33.33
2024-02-20,UNP,Union Pacific Corporation,,243.18,0.00223,27.96
2024-02-20,VZ,Verizon Communications Inc.,,39.21,0.000247,27.85
2024-02-20,WMT,Walmart Inc.,,58.05,0.032284,51.75
2024-02-21,AAPL,Apple Inc.,,181.86,0.004186,31.1
2024-02-21,ACN,Accenture plc,,357.95,-0.005621,6.99
2024-02-21,ADP,"Automatic Data Processing, Inc.",,249.75,0.003874,22.92
2024-02-21,AMAT,"Applied Materials, Inc.",,189.62,0.007997,26.61
2024-02-21,AMZN,"Amazon.com, Inc.",,168.59,0.009038,41.4
2024-02-21,AVGO,Broadcom Inc.,,121.44,0.000734,48.29
2024-02-21,BA,The Boeing Company,,201.57,-0.008851,25.01
2024-02-21,BAC,Bank of America Corporation,,33.05,-0.007656,43.75
2024-02-21,C,Citigroup Inc.,,54.33,-0.001624,40.37
2024-02-21,CME,CME Group Inc.,,211.54,0.019006,23.44
2024-02-21,CSCO,"Cisco Systems, Inc.",,47.68,0.004142,15.44
2024-02-21,DIS,The Walt Disney Company,,107.18,-0.016173,11.04
2024-02-21,ECL,Ecolab Inc.,,215.39,0.002495,35.5
2024-02-21,ETN,Eaton Corporation plc,,274.55,0.003876,32.19
2024-02-21,FCX,Freeport-McMoRan Inc.,,38.63,0.018878,44.63
2024-02-21,GE,GE Aerospace,,118.38,0.003028,77.87
2024-02-21,GILD,"Gilead Sciences, Inc.",,70.92,0.016102,26.34
2024-02-21,GM,General Motors Company,,39.17,0.012305,48.42
2024-02-21,HON,Honeywell International Inc.,,196.32,0.002966,32.69
2024-02-21,IBM,International Business Machines Corporation,,176.39,-0.020388,27.28
2024-02-21,INTC,Intel Corporation,,43.02,-0.023585,-27.17
2024-02-21,JPM,JPMorgan Chase & Co.,,178.86,0.00651,47.05
2024-02-21,LLY,Eli Lilly and Company,,743.6,-0.012903,48.17
2024-02-21,LMT,Lockheed Martin Corporation,,419.26,0.007731,49.14
2024-02-21,MCO,Moody's Corporation,,373.55,0.001439,31.16
2024-02-21,MDLZ,"Mondelez International, Inc.",,72.88,0.008335,23.38
2024-02-21,META,"Meta Platforms, Inc.",,467.12,-0.006833,55.29
2024-02-21,MMM,3M Company,,75.74,-0.001198,74.21
2024-02-21,MS,Morgan Stanley,,83.92,0.001289,37.59
2024-02-21,MSFT,Microsoft Corporation,,400.73,-0.001514,19.04
2024-02-21,NKE,"NIKE, Inc.",,104.02,0.019071,8.62
2024-02-21,NOW,"ServiceNow, Inc.",,747.94,-0.006509,28.34
2024-02-21,NVDA,NVIDIA Corporation,,67.46,-0.028509,63.83
2024-02-21,OXY,Occidental Petroleum Corporation,,59.78,0.015279,38.61
2024-02-21,PANW,"Palo Alto Networks, Inc.",,261.97,-0.284411,20.1
2024-02-21,PEP,"PepsiCo, Inc.",,164.98,0.001067,27.52
2024-02-21,PYPL,"PayPal Holdings, Inc.",,57.48,-0.019615,32.67
2024-02-21,RY,Royal Bank of Canada,,95.79,-0.003469,39.02
2024-02-21,SBUX,Starbucks Corporation,,93.74,0.016692,33.23
2024-02-21,SHEL.L,Shell plc,,2447.56,0.008039,40.92
2024-02-21,SO,The Southern Company,,66.56,0.010292,51.52
2024-02-21,TDG,TransDigm Group Incorporated,,1164.35,0.004607,54.06
2024-02-21,TJX,"The TJX Companies, Inc.",,97.46,0.00832,30.01
2024-02-21,TMUS,"T-Mobile US, Inc.",,162.25,0.012342,39.46
2024-02-21,TSLA,"Tesla, Inc.",,194.77,0.005213,43.32
2024-02-21,TT,Trane Technologies plc,,274.35,0.001485,40.95
2024-02-21,UBS,UBS Group AG,,27.11,0.001079,33.56
2024-02-21,UNP,Union Pacific Corporation,,247.3,0.016913,27.94
2024-02-21,VZ,Verizon Communications Inc.,,39.79,0.014815,27.71
2024-02-21,WMT,Walmart Inc.,,57.34,-0.012282,51.46
2024-02-22,AAPL,Apple Inc.,,183.91,0.011244,31.19
2024-02-22,ACN,Accenture plc,,368.26,0.028816,6.84
2024-02-22,ADP,"Automatic Data Processing, Inc.",,250.58,0.003308,22.7
2024-02-22,AMAT,"Applied Materials, Inc.",,198.99,0.049388,25.92
2024-02-22,AMZN,"Amazon.com, Inc.",,174.58,0.03553,40.98
2024-02-22,AVGO,Broadcom Inc.,,129.1,0.063098,47.78
2024-02-22,BA,The Boeing Company,,201.5,-0.000347,25.31
2024-02-22,BAC,Bank of America Corporation,,32.96,-0.002671,43.68
2024-02-22,C,Citigroup Inc.,,54.89,0.010302,40.28
2024-02-22,CME,CME Group Inc.,,214.5,0.013953,23.13
2024-02-22,CSCO,"Cisco Systems, Inc.",,47.77,0.001856,15.49
2024-02-22,DIS,The Walt Disney Company,,107.15,-0.000279,10.6
2024-02-22,ECL,Ecolab Inc.,,218.16,0.012861,35.32
2024-02-22,ETN,Eaton Corporation plc,,281.9,0.026771,31.84
2024-02-22,FCX,Freeport-McMoRan Inc.,,38.44,-0.004889,44.83
2024-02-22,GE,GE Aerospace,,120.45,0.017442,77.44
2024-02-22,GILD,"Gilead Sciences, Inc.",,70.51,-0.005738,26.71
2024-02-22,GM,General Motors Company,,39.02,-0.003798,48.16
2024-02-22,HON,Honeywell International Inc.,,197.58,0.006415,32.7
2024-02-22,IBM,International Business Machines Corporation,,180.82,0.025098,26.98
2024-02-22,INTC,Intel Corporation,,42.54,-0.011272,-26.99
2024-02-22,JPM,JPMorgan Chase & Co.,,181.01,0.011996,46.9
2024-02-22,LLY,Eli Lilly and Company,,767.26,0.031813,47.72
2024-02-22,LMT,Lockheed Martin Corporation,,420.57,0.003134,49.31
2024-02-22,MCO,Moody's Corporation,,380.41,0.018373,31.13
2024-02-22,MDLZ,"Mondelez International, Inc.",,73.21,0.004471,23.37
2024-02-22,META,"Meta Platforms, Inc.",,485.18,0.038673,54.5
2024-02-22,MMM,3M Company,,76.17,0.00567,74.5
2024-02-22,MS,Morgan Stanley,,84.31,0.004564,37.79
2024-02-22,MSFT,Microsoft Corporation,,410.17,0.023547,18.85
2024-02-22,NKE,"NIKE, Inc.",,103.84,-0.001805,8.56
2024-02-22,NOW,"ServiceNow, Inc.",,769.21,0.028438,28.08
2024-02-22,NVDA,NVIDIA Corporation,,78.52,0.164009,62.75
2024-02-22,OXY,Occidental Petroleum Corporation,,59.84,0.000992,38.41
2024-02-22,PANW,"Palo Alto Networks, Inc.",,267.82,0.022331,20.18
2024-02-22,PEP,"PepsiCo, Inc.",,164.42,-0.003435,27.5
2024-02-22,PYPL,"PayPal Holdings, Inc.",,58.35,0.015136,32.68
2024-02-22,RY,Royal Bank of Canada,,96.24,0.004709,39.09
2024-02-22,SBUX,Starbucks Corporation,,94.49,0.007998,33.14
2024-02-22,SHEL.L,Shell plc,,2446.1,-0.000598,40.82
2024-02-22,SO,The Southern Company,,66.12,-0.006644,51.69
2024-02-22,TDG,TransDigm Group Incorporated,,1192.95,0.024563,53.69
2024-02-22,TJX,"The TJX Companies, Inc.",,98.4,0.009575,29.87
2024-02-22,TMUS,"T-Mobile US, Inc.",,161.75,-0.003048,39.42
2024-02-22,TSLA,"Tesla, Inc.",,197.41,0.013554,43.69
2024-02-22,TT,Trane Technologies plc,,280.01,0.020646,40.62
2024-02-22,UBS,UBS Group AG,,27.34,0.008627,33.69
2024-02-22,UNP,Union Pacific Corporation,,250.44,0.012693,27.75
2024-02-22,VZ,Verizon Communications Inc.,,39.44,-0.009002,27.63
2024-02-22,WMT,Walmart Inc.,,57.91,0.009845,51.18
2024-02-23,AAPL,Apple Inc.,,182.06,-0.010034,31.22
2024-02-23,ACN,Accenture plc,,374.22,0.016186,6.6
2024-02-23,ADP,"Automatic Data Processing, Inc.",,251.67,0.004357,22.57
2024-02-23,AMAT,"Applied Materials, Inc.",,196.42,-0.012867,25.22
2024-02-23,AMZN,"Amazon.com, Inc.",,174.99,0.002349,40.69
2024-02-23,AVGO,Broadcom Inc.,,128.26,-0.006537,47.34
2024-02-23,BA,The Boeing Company,,200.83,-0.003325,25.61
2024-02-23,BAC,Bank of America Corporation,,33.26,0.009223,43.74
2024-02-23,C,Citigroup Inc.,,54.92,0.000537,40.16
2024-02-23,CME,CME Group Inc.,,214.46,-0.000183,22.92
2024-02-23,CSCO,"Cisco Systems, Inc.",,48.05,0.005971,15.49
2024-02-23,DIS,The Walt Disney Company,,107.25,0.000929,10.12
2024-02-23,ECL,Ecolab Inc.,,220.76,0.011924,35.05
2024-02-23,ETN,Eaton Corporation plc,,282.24,0.00123,31.4
2024-02-23,FCX,Freeport-McMoRan Inc.,,38.73,0.007499,44.98
2024-02-23,GE,GE Aerospace,,121.77,0.010945,77.08
2024-02-23,GILD,"Gilead Sciences, Inc.",,71.26,0.01058,26.94
2024-02-23,GM,General Motors Company,,39.31,0.007372,47.96
2024-02-23,HON,Honeywell International Inc.,,197.4,-0.000896,32.7
2024-02-23,IBM,International Business Machines Corporation,,182.3,0.008197,26.5
2024-02-23,INTC,Intel Corporation,,42.55,0.000233,-26.81
2024-02-23,JPM,JPMorgan Chase & Co.,,181.91,0.005025,46.77
2024-02-23,LLY,Eli Lilly and Company,,767.16,-0.00013,47.29
2024-02-23,LMT,Lockheed Martin Corporation,,422.76,0.0052,49.43
2024-02-23,MCO,Moody's Corporation,,384.01,0.009453,31.01
2024-02-23,MDLZ,"Mondelez International, Inc.",,73.06,-0.002023,23.33
2024-02-23,META,"Meta Platforms, Inc.",,483.09,-0.00432,53.76
2024-02-23,MMM,3M Company,,76.46,0.003795,74.82
2024-02-23,MS,Morgan Stanley,,84.99,0.008154,37.93
2024-02-23,MSFT,Microsoft Corporation,,408.86,-0.003182,18.69
2024-02-23,NKE,"NIKE, Inc.",,104.38,0.005234,8.51
2024-02-23,NOW,"ServiceNow, Inc.",,770.97,0.002288,27.96
2024-02-23,NVDA,NVIDIA Corporation,,78.8,0.003552,61.76
2024-02-23,OXY,Occidental Petroleum Corporation,,59.33,-0.008426,38.24
2024-02-23,PANW,"Palo Alto Networks, Inc.",,282.09,0.053282,20.33
2024-02-23,PEP,"PepsiCo, Inc.",,165.74,0.008024,27.5
2024-02-23,PYPL,"PayPal Holdings, Inc.",,59.16,0.013882,32.71
2024-02-23,RY,Royal Bank of Canada,,96.75,0.005299,39.23
2024-02-23,SBUX,Starbucks Corporation,,94.33,-0.00167,33.09
2024-02-23,SHEL.L,Shell plc,,2433.9,-0.004987,40.76
2024-02-23,SO,The Southern Company,,66.52,0.006094,51.82
2024-02-23,TDG,TransDigm Group Incorporated,,1199.89,0.005818,53.31
2024-02-23,TJX,"The TJX Companies, Inc.",,98.66,0.002724,29.75
2024-02-23,TMUS,"T-Mobile US, Inc.",,162.53,0.00483,39.39
2024-02-23,TSLA,"Tesla, Inc.",,191.97,-0.027557,44.17
2024-02-23,TT,Trane Technologies plc,,279.56,-0.00163,40.2
2024-02-23,UBS,UBS Group AG,,27.33,-0.000356,33.92
2024-02-23,UNP,Union Pacific Corporation,,252.8,0.00943,27.55
2024-02-23,VZ,Verizon Communications Inc.,,39.37,-0.001719,27.46
2024-02-23,WMT,Walmart Inc.,,57.95,0.000855,51.0
2024-02-26,AAPL,Apple Inc.,,180.71,-0.007451,31.29
2024-02-26,ACN,Accenture plc,,374.38,0.000424,6.36
2024-02-26,ADP,"Automatic Data Processing, Inc.",,249.39,-0.009067,22.39
2024-02-26,AMAT,"Applied Materials, Inc.",,202.79,0.03241,24.45
2024-02-26,AMZN,"Amazon.com, Inc.",,174.73,-0.001486,40.52
2024-02-26,AVGO,Broadcom Inc.,,129.52,0.009843,47.0
2024-02-26,BA,The Boeing Company,,200.54,-0.001444,25.89
2024-02-26,BAC,Bank of America Corporation,,32.96,-0.009139,43.68
2024-02-26,C,Citigroup Inc.,,54.36,-0.010191,39.95
2024-02-26,CME,CME Group Inc.,,215.91,0.00679,22.57
2024-02-26,CSCO,"Cisco Systems, Inc.",,47.6,-0.009415,15.62
2024-02-26,DIS,The Walt Disney Company,,107.19,-0.000557,9.64
2024-02-26,ECL,Ecolab Inc.,,218.72,-0.009265,34.77
2024-02-26,ETN,Eaton Corporation plc,,281.62,-0.002211,30.98
2024-02-26,FCX,Freeport-McMoRan Inc.,,37.81,-0.023871,45.21
2024-02-26,GE,GE Aerospace,,122.91,0.009392,76.68
2024-02-26,GILD,"Gilead Sciences, Inc.",,70.68,-0.008158,27.4
2024-02-26,GM,General Motors Company,,39.47,0.004037,47.75
2024-02-26,HON,Honeywell International Inc.,,195.99,-0.007177,32.73
2024-02-26,IBM,International Business Machines Corporation,,180.74,-0.008561,26.13
2024-02-26,INTC,Intel Corporation,,42.55,0.0,-26.54
2024-02-26,JPM,JPMorgan Chase & Co.,,181.29,-0.003424,46.63
2024-02-26,LLY,Eli Lilly and Company,,769.53,0.003093,46.84
2024-02-26,LMT,Lockheed Martin Corporation,,420.85,-0.0045,49.63
2024-02-26,MCO,Moody's Corporation,,378.64,-0.013982,31.03
2024-02-26,MDLZ,"Mondelez International, Inc.",,72.38,-0.009327,23.25
2024-02-26,META,"Meta Platforms, Inc.",,480.8,-0.004731,53.03
2024-02-26,MMM,3M Company,,75.83,-0.008209,75.19
2024-02-26,MS,Morgan Stanley,,84.13,-0.010168,37.95
2024-02-26,MSFT,Microsoft Corporation,,406.07,-0.006824,18.55
2024-02-26,NKE,"NIKE, Inc.",,103.3,-0.010319,8.51
2024-02-26,NOW,"ServiceNow, Inc.",,779.66,0.011272,27.73
2024-02-26,NVDA,NVIDIA Corporation,,79.08,0.003489,60.97
2024-02-26,OXY,Occidental Petroleum Corporation,,59.78,0.007498,38.16
2024-02-26,PANW,"Palo Alto Networks, Inc.",,302.78,0.073345,20.29
2024-02-26,PEP,"PepsiCo, Inc.",,164.43,-0.007901,27.39
2024-02-26,PYPL,"PayPal Holdings, Inc.",,59.33,0.002874,32.77
2024-02-26,RY,Royal Bank of Canada,,96.07,-0.006994,39.24
2024-02-26,SBUX,Starbucks Corporation,,93.01,-0.014014,33.07
2024-02-26,SHEL.L,Shell plc,,2410.97,-0.009423,40.76
2024-02-26,SO,The Southern Company,,65.11,-0.021273,51.94
2024-02-26,TDG,TransDigm Group Incorporated,,1187.4,-0.010409,52.92
2024-02-26,TJX,"The TJX Companies, Inc.",,98.51,-0.001509,29.67
2024-02-26,TMUS,"T-Mobile US, Inc.",,162.11,-0.002616,39.38
2024-02-26,TSLA,"Tesla, Inc.",,199.4,0.038704,44.51
2024-02-26,TT,Trane Technologies plc,,282.54,0.010681,39.85
2024-02-26,UBS,UBS Group AG,,27.63,0.010695,33.99
2024-02-26,UNP,Union Pacific Corporation,,248.6,-0.016621,27.37
2024-02-26,VZ,Verizon Communications Inc.,,38.43,-0.023856,27.47
2024-02-26,WMT,Walmart Inc.,,59.02,0.018455,50.71
2024-02-27,AAPL,Apple Inc.,,182.17,0.008114,31.3
2024-02-27,ACN,Accenture plc,,374.81,0.001139,6.2
2024-02-27,ADP,"Automatic Data Processing, Inc.",,247.19,-0.008835,22.1
2024-02-27,AMAT,"Applied Materials, Inc.",,202.1,-0.00339,23.79
2024-02-27,AMZN,"Amazon.com, Inc.",,173.54,-0.006811,40.31
2024-02-27,AVGO,Broadcom Inc.,,128.24,-0.009854,46.63
2024-02-27,BA,The Boeing Company,,201.4,0.004288,26.06
2024-02-27,BAC,Bank of America Corporation,,33.62,0.019934,43.68
2024-02-27,C,Citigroup Inc.,,54.7,0.006322,39.78
2024-02-27,CME,CME Group Inc.,,215.92,4.6e-05,22.36
2024-02-27,CSCO,"Cisco Systems, Inc.",,47.51,-0.001859,15.75
2024-02-27,DIS,The Walt Disney Company,,108.92,0.016159,9.18
2024-02-27,ECL,Ecolab Inc.,,220.51,0.008217,34.48
2024-02-27,ETN,Eaton Corporation plc,,280.9,-0.002568,30.53
2024-02-27,FCX,Freeport-McMoRan Inc.,,37.94,0.003418,45.32
2024-02-27,GE,GE Aerospace,,122.29,-0.00504,76.3
2024-02-27,GILD,"Gilead Sciences, Inc.",,70.74,0.00096,27.85
2024-02-27,GM,General Motors Company,,39.86,0.009801,47.33
2024-02-27,HON,Honeywell International Inc.,,194.99,-0.005071,32.8
2024-02-27,IBM,International Business Machines Corporation,,181.47,0.004019,25.78
2024-02-27,INTC,Intel Corporation,,42.29,-0.006048,-26.24
2024-02-27,JPM,JPMorgan Chase & Co.,,181.38,0.000491,44.52
2024-02-27,LLY,Eli Lilly and Company,,762.63,-0.008965,46.36
2024-02-27,LMT,Lockheed Martin Corporation,,422.08,0.002913,49.82
2024-02-27,MCO,Moody's Corporation,,376.2,-0.006445,31.01
2024-02-27,MDLZ,"Mondelez International, Inc.",,72.22,-0.002183,23.28
2024-02-27,META,"Meta Platforms, Inc.",,486.1,0.011023,52.28
2024-02-27,MMM,3M Company,,76.23,0.005228,75.56
2024-02-27,MS,Morgan Stanley,,83.95,-0.002101,38.02
2024-02-27,MSFT,Microsoft Corporation,,406.01,-0.000147,18.5
2024-02-27,NKE,"NIKE, Inc.",,103.9,0.005835,8.49
2024-02-27,NOW,"ServiceNow, Inc.",,767.14,-0.016058,27.65
2024-02-27,NVDA,NVIDIA Corporation,,78.68,-0.004944,60.09
2024-02-27,OXY,Occidental Petroleum Corporation,,59.9,0.00215,38.05
2024-02-27,PANW,"Palo Alto Networks, Inc.",,314.75,0.039534,20.17
2024-02-27,PEP,"PepsiCo, Inc.",,164.33,-0.000594,27.43
2024-02-27,PYPL,"PayPal Holdings, Inc.",,60.16,0.01399,32.8
2024-02-27,RY,Royal Bank of Canada,,95.04,-0.010718,39.34
2024-02-27,SBUX,Starbucks Corporation,,92.86,-0.001591,33.0
2024-02-27,SHEL.L,Shell plc,,2413.89,0.001214,40.76
2024-02-27,SO,The Southern Company,,65.31,0.00317,52.04
2024-02-27,TDG,TransDigm Group Incorporated,,1174.22,-0.0111,52.65
2024-02-27,TJX,"The TJX Companies, Inc.",,99.8,0.013,29.52
2024-02-27,TMUS,"T-Mobile US, Inc.",,162.81,0.004332,39.46
2024-02-27,TSLA,"Tesla, Inc.",,199.73,0.001655,44.72
2024-02-27,TT,Trane Technologies plc,,281.24,-0.004599,39.49
2024-02-27,UBS,UBS Group AG,,27.84,0.00776,34.02
2024-02-27,UNP,Union Pacific Corporation,,249.23,0.002573,27.15
2024-02-27,VZ,Verizon Communications Inc.,,38.66,0.006047,27.42
2024-02-27,WMT,Walmart Inc.,,59.01,-0.000168,50.49
2024-02-28,AAPL,Apple Inc.,,180.96,-0.006625,31.24
2024-02-28,ACN,Accenture plc,,374.93,0.000318,6.07
2024-02-28,ADP,"Automatic Data Processing, Inc.",,247.43,0.000995,21.96
2024-02-28,AMAT,"Applied Materials, Inc.",,196.8,-0.026225,23.16
2024-02-28,AMZN,"Amazon.com, Inc.",,173.16,-0.00219,39.96
2024-02-28,AVGO,Broadcom Inc.,,127.57,-0.005254,44.21
2024-02-28,BA,The Boeing Company,,207.0,0.027805,25.99
2024-02-28,BAC,Bank of America Corporation,,33.64,0.000875,43.55
2024-02-28,C,Citigroup Inc.,,54.06,-0.011847,39.53
2024-02-28,CME,CME Group Inc.,,217.29,0.006334,22.05
2024-02-28,CSCO,"Cisco Systems, Inc.",,47.27,-0.005175,15.74
2024-02-28,DIS,The Walt Disney Company,,110.29,0.012612,8.84
2024-02-28,ECL,Ecolab Inc.,,223.41,0.013148,34.14
2024-02-28,ETN,Eaton Corporation plc,,284.25,0.011955,30.11
2024-02-28,FCX,Freeport-McMoRan Inc.,,37.19,-0.019654,45.37
2024-02-28,GE,GE Aerospace,,123.58,0.01052,75.94
2024-02-28,GILD,"Gilead Sciences, Inc.",,70.43,-0.004382,28.16
2024-02-28,GM,General Motors Company,,40.3,0.0112,46.96
2024-02-28,HON,Honeywell International Inc.,,194.39,-0.003078,32.76
2024-02-28,IBM,International Business Machines Corporation,,181.89,0.002326,25.53
2024-02-28,INTC,Intel Corporation,,41.56,-0.017318,-26.04
2024-02-28,JPM,JPMorgan Chase & Co.,,182.3,0.005069,44.36
2024-02-28,LLY,Eli Lilly and Company,,755.3,-0.009621,45.77
2024-02-28,LMT,Lockheed Martin Corporation,,424.09,0.004763,49.97
2024-02-28,MCO,Moody's Corporation,,378.38,0.005799,30.98
2024-02-28,MDLZ,"Mondelez International, Inc.",,72.28,0.00082,23.3
2024-02-28,META,"Meta Platforms, Inc.",,483.08,-0.006221,51.6
2024-02-28,MMM,3M Company,,75.54,-0.009101,75.85
2024-02-28,MS,Morgan Stanley,,84.5,0.006551,37.99
2024-02-28,MSFT,Microsoft Corporation,,406.25,0.000589,18.43
2024-02-28,NKE,"NIKE, Inc.",,103.11,-0.007608,8.36
2024-02-28,NOW,"ServiceNow, Inc.",,759.79,-0.009581,27.55
2024-02-28,NVDA,NVIDIA Corporation,,77.65,-0.013189,59.29
2024-02-28,OXY,Occidental Petroleum Corporation,,59.57,-0.005611,37.93
2024-02-28,PANW,"Palo Alto Networks, Inc.",,316.15,0.004448,20.08
2024-02-28,PEP,"PepsiCo, Inc.",,163.23,-0.00672,27.47
2024-02-28,PYPL,"PayPal Holdings, Inc.",,60.25,0.001496,32.68
2024-02-28,RY,Royal Bank of Canada,,94.59,-0.004746,39.38
2024-02-28,SBUX,Starbucks Corporation,,91.75,-0.012005,32.96
2024-02-28,SHEL.L,Shell plc,,2400.23,-0.00566,40.66
2024-02-28,SO,The Southern Company,,65.66,0.005266,52.1
2024-02-28,TDG,TransDigm Group Incorporated,,1172.0,-0.001891,52.39
2024-02-28,TJX,"The TJX Companies, Inc.",,100.37,0.00577,29.42
2024-02-28,TMUS,"T-Mobile US, Inc.",,162.0,-0.004981,39.51
2024-02-28,TSLA,"Tesla, Inc.",,202.04,0.011566,44.8
2024-02-28,TT,Trane Technologies plc,,281.36,0.000423,39.17
2024-02-28,UBS,UBS Group AG,,27.77,-0.00245,34.12
2024-02-28,UNP,Union Pacific Corporation,,251.21,0.007937,26.91
2024-02-28,VZ,Verizon Communications Inc.,,38.83,0.004257,27.34
2024-02-28,WMT,Walmart Inc.,,59.04,0.000503,50.26
2024-02-29,AAPL,Apple Inc.,,180.3,-0.003693,31.34
2024-02-29,ACN,Accenture plc,,371.7,-0.008597,5.89
2024-02-29,ADP,"Automatic Data Processing, Inc.",,247.01,-0.001709,21.83
2024-02-29,AMAT,"Applied Materials, Inc.",,200.87,0.020654,22.48
2024-02-29,AMZN,"Amazon.com, Inc.",,176.76,0.02079,39.66
2024-02-29,AVGO,Broadcom Inc.,,128.66,0.008585,43.84
2024-02-29,BA,The Boeing Company,,203.72,-0.015845,26.0
2024-02-29,BAC,Bank of America Corporation,,34.09,0.013208,43.41
2024-02-29,C,Citigroup Inc.,,54.49,0.007993,39.3
2024-02-29,CME,CME Group Inc.,,216.81,-0.002219,21.8
2024-02-29,CSCO,"Cisco Systems, Inc.",,47.57,0.00645,15.86
2024-02-29,DIS,The Walt Disney Company,,111.07,0.00704,8.33
2024-02-29,ECL,Ecolab Inc.,,223.25,-0.000756,33.75
2024-02-29,ETN,Eaton Corporation plc,,286.28,0.007109,29.63
2024-02-29,FCX,Freeport-McMoRan Inc.,,37.59,0.010692,45.39
2024-02-29,GE,GE Aerospace,,124.59,0.008226,75.41
2024-02-29,GILD,"Gilead Sciences, Inc.",,69.85,-0.008253,28.54
2024-02-29,GM,General Motors Company,,40.77,0.011602,46.59
2024-02-29,HON,Honeywell International Inc.,,196.61,0.0114,32.77
2024-02-29,IBM,International Business Machines Corporation,,181.62,-0.001457,25.26
2024-02-29,INTC,Intel Corporation,,42.61,0.025244,-25.96
2024-02-29,JPM,JPMorgan Chase & Co.,,183.96,0.009112,44.16
2024-02-29,LLY,Eli Lilly and Company,,751.35,-0.005227,45.33
2024-02-29,LMT,Lockheed Martin Corporation,,423.01,-0.002539,50.2
2024-02-29,MCO,Moody's Corporation,,377.94,-0.001158,30.99
2024-02-29,MDLZ,"Mondelez International, Inc.",,72.16,-0.00164,23.39
2024-02-29,META,"Meta Platforms, Inc.",,489.18,0.012623,50.9
2024-02-29,MMM,3M Company,,76.08,0.007216,76.23
2024-02-29,MS,Morgan Stanley,,84.49,-0.000116,37.86
2024-02-29,MSFT,Microsoft Corporation,,412.15,0.01452,18.19
2024-02-29,NKE,"NIKE, Inc.",,102.7,-0.004025,8.33
2024-02-29,NOW,"ServiceNow, Inc.",,771.34,0.015202,27.44
2024-02-29,NVDA,NVIDIA Corporation,,79.1,0.018657,58.46
2024-02-29,OXY,Occidental Petroleum Corporation,,59.91,0.005808,37.75
2024-02-29,PANW,"Palo Alto Networks, Inc.",,310.55,-0.017713,20.14
2024-02-29,PEP,"PepsiCo, Inc.",,162.81,-0.002564,27.43
2024-02-29,PYPL,"PayPal Holdings, Inc.",,60.34,0.001494,32.66
2024-02-29,RY,Royal Bank of Canada,,95.2,0.006428,39.38
2024-02-29,SBUX,Starbucks Corporation,,93.62,0.02043,32.9
2024-02-29,SHEL.L,Shell plc,,2397.79,-0.001016,40.5
2024-02-29,SO,The Southern Company,,66.09,0.006586,52.19
2024-02-29,TDG,TransDigm Group Incorporated,,1177.74,0.004898,52.04
2024-02-29,TJX,"The TJX Companies, Inc.",,98.43,-0.019387,29.29
2024-02-29,TMUS,"T-Mobile US, Inc.",,162.15,0.000919,39.58
2024-02-29,TSLA,"Tesla, Inc.",,201.88,-0.000792,44.91
2024-02-29,TT,Trane Technologies plc,,280.54,-0.002935,38.81
2024-02-29,UBS,UBS Group AG,,27.72,-0.001754,34.25
2024-02-29,UNP,Union Pacific Corporation,,250.92,-0.001181,26.68
2024-02-29,VZ,Verizon Communications Inc.,,38.75,-0.001995,27.25
2024-02-29,WMT,Walmart Inc.,,58.04,-0.016941,49.99
2024-03-01,AAPL,Apple Inc.,,179.21,-0.00603,31.39
2024-03-01,ACN,Accenture plc,,377.86,0.01657,5.72
2024-03-01,ADP,"Automatic Data Processing, Inc.",,245.59,-0.005734,21.71
2024-03-01,AMAT,"Applied Materials, Inc.",,209.47,0.042803,21.76
2024-03-01,AMZN,"Amazon.com, Inc.",,178.22,0.00826,39.43
2024-03-01,AVGO,Broadcom Inc.,,138.43,0.075879,43.34
2024-03-01,BA,The Boeing Company,,200.0,-0.01826,26.17
2024-03-01,BAC,Bank of America Corporation,,33.92,-0.004925,43.21
2024-03-01,C,Citigroup Inc.,,54.6,0.001982,39.04
2024-03-01,CME,CME Group Inc.,,215.69,-0.005174,21.54
2024-03-01,CSCO,"Cisco Systems, Inc.",,47.6,0.00062,16.03
2024-03-01,DIS,The Walt Disney Company,,111.44,0.003316,7.9
2024-03-01,ECL,Ecolab Inc.,,223.91,0.00298,33.43
2024-03-01,ETN,Eaton Corporation plc,,290.93,0.016263,29.09
2024-03-01,FCX,Freeport-McMoRan Inc.,,37.71,0.003174,45.36
2024-03-01,GE,GE Aerospace,,125.99,0.011218,74.93
2024-03-01,GILD,"Gilead Sciences, Inc.",,70.05,0.002913,28.89
2024-03-01,GM,General Motors Company,,40.78,0.000244,46.17
2024-03-01,HON,Honeywell International Inc.,,196.55,-0.000302,32.74
2024-03-01,IBM,International Business Machines Corporation,,184.73,0.017132,24.89
2024-03-01,INTC,Intel Corporation,,43.37,0.017886,-25.93
2024-03-01,JPM,JPMorgan Chase & Co.,,183.2,-0.004139,43.96
2024-03-01,LLY,Eli Lilly and Company,,779.7,0.037735,44.72
2024-03-01,LMT,Lockheed Martin Corporation,,421.26,-0.004157,50.32
2024-03-01,MCO,Moody's Corporation,,380.55,0.006905,31.06
2024-03-01,MDLZ,"Mondelez International, Inc.",,71.47,-0.00958,23.38
2024-03-01,META,"Meta Platforms, Inc.",,501.32,0.02483,50.17
